Jahr,Positionen,Kalender_Jahr,value
2016,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2045,
2016,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2045,
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2045,
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2045,
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2045,
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2045,
2016,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2045,
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2045,
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2045,
2016,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2045,
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2045,
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2045,
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2045,
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2045,
2016,"I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_Verminderung aktivierter, gezillmerter Abschlusskosten",2045,
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Sonstiger Aufwand für Verb. Geg. VN,2045,
2016,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2045,
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,
2016,II Nichtversicherungstechnische Rechnung,2045,
2016,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2045,
2016,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2045,
2016,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2045,
2016,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2045,
2016,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2045,
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,
2017,I Versicherungstechnische Rechnung,2045,
2017,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2045,0.0
2017,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2045,0.0
2017,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2045,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2045,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2045,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2045,
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2045,0.0
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2045,0.0
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2045,-354189.212385252
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2045,-354189.212385252
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2045,0.0
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2045,-354189.212385252
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2045,0.0
2017,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2045,0.0
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2045,-669213.855187765
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2045,-953878.764937283
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2045,-1623092.62012505
2017,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2045,-1073152.47458936
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2045,0.0
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2045,-1073152.47458936
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2045,0.0
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2045,0.0
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2045,0.0
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2045,0.0
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2045,
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2045,0.0
2017,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2045,
2017,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2045,0.0
2017,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,-3050434.30709966
2017,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,
2017,II Nichtversicherungstechnische Rechnung,2045,
2017,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2045,10132.44
2017,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2045,-130.17
2017,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2045,-3040432.03709966
2017,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2045,0.0
2017,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2045,0.0
2017,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,-3040432.03709966
2017,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,0.0
2018,I Versicherungstechnische Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2045,
2018,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2045,
2018,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2045,
2018,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2045,
2018,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2045,
2018,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2045,
2018,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2045,
2018,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2045,
2018,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2045,
2018,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2045,
2018,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2045,
2018,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2045,
2018,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2045,
2018,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2045,
2018,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2045,
2018,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2045,
2018,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2045,
2018,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2045,
2018,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2045,
2018,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2045,
2018,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2045,
2018,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2045,
2018,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2045,
2018,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,
2018,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2045,
2018,II Nichtversicherungstechnische Rechnung,2045,
2018,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2045,
2018,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2045,
2018,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2045,
2018,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2045,
2018,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2045,
2018,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2045,
2018,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2045,
2018,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2045,
2018,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2045,
2018,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,
2018,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2045,
2019,I Versicherungstechnische Rechnung,2045,
2019,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2045,
2019,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2045,
2019,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2045,
2019,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2045,
2019,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2045,
2019,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2045,
2019,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2045,
2019,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2045,
