"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2023;"I. Versicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";;;41840355,21;42143790,32;42398776,51;43316751,64;43721819,59;44723347,49;44250795,39;43226934,71;42535759,62;40902931,68;39237641,08;37007863,71;35252143,8;32961830,68;31374859,24;29376021,0127187;28108932,3742353;26643794,2405232;25133708,5946483;23527567,0095767;21872529,9603717;20078848,7897727;18238966,6759644;16567914,9866874;15032715,4689005;13561763,3165121;12291658,2616556;11072895,1558672;9993511,25226726;9119852,06322142;8311611,08517361;7572994,05209848;6878373,00783462;6230023,80739887;5602482,08939738;5016195,45779406;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14999216,53;7364150,24;;22330482,68;6597712,48;13495312,03;20205920,04
2023;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";"a)";"Gebuchte Bruttobeiträge";41852073,26;41940920,54;42693380,5;42947077,96;43726191,81;44637820,23;44200067,82;43221420,43;42192533,41;40642877,44;39107513,36;36716124,74;35037423,65;32779176,97;31211985,98;29221055,7901798;27925533,9586774;26520113,277329;24973656,4308971;23330449,1663012;21625092,6994596;19761729,1014804;18034594,8551285;16372826,4611551;14809845,8480293;13434233,5758621;12097292,7836576;10912052,1706431;9890090,36702114;9002167,66269957;8232522,76134669;7455127,54504512;6800742,13008295;6142677,2232061;5528023,47840816;4968639,82957738;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14389286,77;7361455,45;;21119088,09;6597712,48;12897473,1;19031175,3
2023;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";"b)";"Veränderung der Bruttobeitragsüberträge";-11718,05;202869,78;-294603,99;369673,68;-4372,22;85527,26;50727,57;5514,28;343226,21;260054,24;130127,72;291738,97;214720,15;182653,71;162873,26;154965,222538897;183398,415557993;123680,963194166;160052,163751192;197117,843275546;247437,26091207;317119,688292252;204371,820835907;195088,52553239;222869,620871168;127529,740650038;194365,47799802;160842,985224047;103420,885246113;117684,400521855;79088,3238269154;117866,507053363;77630,8777516692;87346,5841927722;74458,6109892119;47555,6282166727;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609929,76;2694,79;;1211394,59;0;597838,93;1174744,74
2023;"I. Versicherungstechnische Rechnung";"2. Beiträge aus RfB";;;1547045,3;2006374,09;2363957,26;2184227,83;2194212,85;3002400,81;2017361,48;1583891,62;333553,75;198541,85;226089,65;181722,2;87156,73;217552,51;99023,5;151796,04705069;76846,855338289;65140,6966277226;73869,9354202618;73890,1351869883;85625,5251193588;83657,9391464969;70363,4904798259;81677,09927906;64851,8971198804;62603,7442028544;51559,87323561;49494,2948786837;45005,3626944937;35996,9675595022;32170,2094504253;28201,6426771194;26751,5030029301;27487,1223826444;27424,6752045411;19013,0049406607;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66528,64;60406,33;;70643,61;9721,27;36471,1;9721,27
2023;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";;;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;21938148,37;23663734,2;24578040,96;30420978,95;26195398,09;24775741,36;27026750,4607478;26675562,0018944;25368460,6553773;25932302,5571791;26128560,2256091;26594527,031308;26786408,1568369;27031467,1330957;26940961,499318;27014452,1091935;26847788,5443132;26365629,6245703;26332858,5016156;26176949,5970166;25966977,939421;25689284,4234744;25421565,9574122;25474779,9396759;25356834,8529961;24963128,1686385;24653506,8611961;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14822896,47;7526481,99;;21735483,44;1445298,8;13268800,62;10275500,23
2023;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";"a)";"Erträge aus Beteiligungen";0;0;332866,09;0;0;0;0;0;0;0;0;0;0;0;0;255374,592591971;411651,823560157;644324,593383533;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;255374,59
2023;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";"b)";"Erträge aus anderen Kapitalanlagen";7915932,33;10015075,08;11493263,94;13619915,07;17167719,23;16775691,86;23694421,64;19959242,52;24437744,18;19898854,76;23566150,67;23935480,79;29856270,47;25410641,58;11313088,19;17239823,7143895;22359622,5286551;24074136,0619937;24361551,2755446;24857808,9439747;25323775,7496735;25515656,8752024;25760715,8514612;25670210,2176835;25743700,827559;25577037,2626788;25094878,3429358;25062107,2199811;24906198,3153822;24696226,6577866;24418533,1418399;24150814,6757777;24204028,6580415;24086083,5713616;23692376,887004;23382755,5795617;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14746382,28;7502983,25;;21707113,01;1285078,71;10068710,54;6831089,41
2023;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";"c)";"Gewinne aus dem Abgang von Kapitalanlage";162;67078,5;127000;1323,24;292836,66;2423000;1457096,96;5029023,34;1413345,43;1953105,93;91544,41;361497,62;545817,78;775400;12912727,83;9531552,15376636;3904287,64967914;650000;3e+05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76514,19;23498,74;;28370,43;145615,68;217832,6;247026,6
2023;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";"d)";"Erträge aus Zuschreibungen";106851,63;713580;26460;0;892828,3;0;295985,66;0;0;86187,68;6039,12;281062,55;18890,7;9356,51;549925,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;14604,41;2982257,48;3197384,22
2023;"I. Versicherungstechnische Rechnung";"4. Nicht realisierte Gewinne aus Kapitalanlagen";;;39645,98;738500,58;694499,44;44582,85;694859,91;441135,3;948157,01;335907,96;865701,38;740818,12;2656,42;1646780,3;46090,47;1736383,5;0;651400,534803049;385999,603138644;328253,770454092;328032,334524735;249232,795704848;251242,542485112;254834,861523379;256659,216878357;260325,687328954;262543,015627683;265391,681173449;265840,96864778;267754,968623934;267336,90062684;268450,247057922;267226,448563762;267277,140425963;265197,635086024;264081,414153536;260352,238786014;257806,133602243;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1206471,78;836144,09;;1227287,4;0;792334,03;817420,54
2023;"I. Versicherungstechnische Rechnung";"5. Sonstige versicherungstechnische Erträge";;;136808,45;51190,22;171167,06;10310,93;1898,59;2196,74;419412,1;44045,74;60001,34;5040466,81;129735;266642,78;157685,37;180208,2;38961,49;34100;34100;34100;35230,6748175481;35866,6764513496;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48219,42;592,98;;63751,78;450,6;11657,28;11694,44
2023;"I. Versicherungstechnische Rechnung";"6. Aufwendungen für Versicherungsfälle für eigene Rechnung";;;-3373915,47;-3289037,02;-4325953,36;-4855461,51;-6556290,85;-7524692,51;-8391906,48;-10416094,51;-12284364,88;-14676806,57;-15907746,65;-17441638,12;-19565678,37;-21618711,63;-25263408,53;-28116360,5668848;-31523894,1058559;-32198064,8426287;-34191363,6394637;-36884353,5361034;-42503047,267057;-44873246,5503455;-43937240,9589649;-48562825,7897994;-45671678,4405912;-47489830,4821819;-45290030,1617721;-46447024,839635;-44759349,627586;-42484966,9462435;-42674844,098085;-41731516,3877173;-41678428,6579136;-43213526,7058133;-42205730,9442657;-40294770,5758693;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9641103,04;-4833129,08;;-13503638,32;-7028688,96;-11479254,22;-17409239,42
2023;"I. Versicherungstechnische Rechnung";"6. Aufwendungen für Versicherungsfälle für eigene Rechnung";"a)";"Zahlungen für Versicherungsfälle";-3268381,6;-3413158;-4197539,19;-4475271,91;-6288998,3;-7633859,79;-8550605,33;-10576631,62;-12148555,09;-14413307,21;-15867612,86;-17144120,61;-19835276,74;-21260830,99;-24747746,1;-28116360,5668848;-31523894,1058559;-32198064,8426287;-34191363,6394637;-36884353,5361034;-42503047,267057;-44873246,5503455;-43937240,9589649;-48562825,7897994;-45671678,4405912;-47489830,4821819;-45290030,1617721;-46447024,839635;-44759349,627586;-42484966,9462435;-42674844,098085;-41731516,3877173;-41678428,6579136;-43213526,7058133;-42205730,9442657;-40294770,5758693;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9779196,29;-5028598,83;;-13324291,23;-7028688,96;-12172884,99;-17690499,16
2023;"I. Versicherungstechnische Rechnung";"6. Aufwendungen für Versicherungsfälle für eigene Rechnung";"b)";"Veränderung der Rückstellung für noch nicht abgewickelte Versicherungsfälle";-105533,87;124120,98;-128414,17;-380189,6;-267292,55;109167,28;158698,85;160537,11;-135809,79;-263499,36;-40133,79;-297517,51;269598,37;-357880,64;-515662,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138093,25;195469,75;;-179347,09;0;693630,77;281259,74
2023;"I. Versicherungstechnische Rechnung";"7. Veränderungen der übrigen versicherungstechnischen Netto-Rückstellungen";;;-40614417,24;-43575755,79;-45377324,12;-44842538,81;-47926076,49;-46943283,09;-52816399,75;-48410761,67;-51049797,63;-49271112,44;-42920679,28;-42948810,34;-39880359,24;-39124302,21;-21527125,45;-22334146,0055411;-17745662,5248698;-15025684,3161771;-5821626,45536683;-709020,477036638;5837202,74309688;9615122,07155894;8598342,20744564;14244744,3620378;16675630,1633437;22426768,4924237;20789148,5752531;21520322,2285486;21245987,5466078;19836935,8696277;20978906,4405014;21145592,3629363;22046419,0176542;24803199,289917;24824720,3035571;23620207,8599865;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17410607,04;-8858318,74;;-26657978,28;0;-11333469,65;-16925829,74
2023;"I. Versicherungstechnische Rechnung";"8. Aufwendungen für RfB";;;-2576976,76;-3922152,37;-3627119,62;-4387446,35;-2469056,23;-7085762,73;-4046280,55;-5944440,46;-692909,37;-610480,11;-11575,21;-71930,74;-116771,98;-54170,66;-18212,56;-822335,995004217;-1443095,20635943;-1183891,10669505;-7187162,81129136;-8438313,51376191;-7620560,63736718;-7464251,75104016;-5808921,74358169;-4902432,04834566;-8663486,82950827;-8387591,65065055;-9791602,59955849;-7444096,37354491;-7660830,02619454;-7448963,63456948;-7324543,42785183;-7438570,68581511;-7795614,96770333;-8657894,90083586;-8308706,37289471;-5475641,47110568;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2371325,71;-960655,16;;-2838687,19;0;-790713,49;0
2023;"I. Versicherungstechnische Rechnung";"9. Aufwendungen für Versicherungsbetrieb";;;-2796839,24;-2316502,39;-2553400,95;-2696292,64;-2677360,54;-2301545,11;-1863993,27;-1920209,88;-1680946,98;-1601168,97;-1742236,2;-1482678,58;-1279940,5;-1315653,23;-1168651,89;-1112834,31727044;-1088784,43416002;-1076460,43791102;-1066374,33187202;-1047278,01400601;-1029422,9568013;-1012728,47831489;-997119,140930097;-982524,410475317;-968878,337500097;-956119,259268267;-944189,521121506;-933035,215954284;-922605,940622932;-912854,568188117;-903737,034961566;-895212,14139474;-887241,365909758;-879788,6908313;-879788,6908313;-879788,6908313;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-565215,3;-453965,69;;-810600,69;-306223,58;-476151,51;-793546,86
2023;"I. Versicherungstechnische Rechnung";"9. Aufwendungen für Versicherungsbetrieb";"a)";"Abschlussaufwendungen";-1917525,73;-1412163;-1706258,88;-1640427,9;-1848287,1;-1473907,46;-1023520,34;-1117693,3;-773336,31;-686521,99;-706552,44;-598308,84;-471682,45;-390730,77;-404798,54;-364886,551829267;-335280,767918847;-313510,651669847;-293789,505630847;-274693,187764842;-256838,130560127;-240143,652073719;-224534,314688927;-209939,584234147;-196293,511258928;-183534,433027097;-171604,694880336;-160450,389713114;-150021,114381762;-140269,741946947;-131152,208720396;-122627,31515357;-114656,539668588;-107203,86459013;-107203,86459013;-107203,86459013;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-184757,14;-215784,35;;-240350,78;-124601,85;-161245,07;-230065,71
2023;"I. Versicherungstechnische Rechnung";"9. Aufwendungen für Versicherungsbetrieb";"b)";"Verwaltungsaufwendungen";-879313,51;-904339,39;-847142,07;-1055864,74;-829073,44;-827637,65;-840472,93;-802516,58;-907610,67;-914646,98;-1035683,76;-884369,74;-808258,05;-924922,46;-763853,35;-747947,76544117;-753503,66624117;-762949,78624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-772584,82624117;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-380458,16;-238181,34;;-570249,91;-181621,73;-314906,44;-563481,15
2023;"I. Versicherungstechnische Rechnung";"10. Aufwendungen für Kapitalanlagen";;;-1003811,64;-1663109,06;-356364,58;-775699,48;-3365715,09;-1456954,52;-3388895,64;-1469224,75;-1703601,84;-1282313,47;-1173118,79;-1416016,71;-4711773,9;-1566653,84;-4654520,44;-3936025,87889025;-2975271,07311578;-2470260,74607062;-2751185,65660588;-2100504,3311373;-2081468,61236694;-2062588,65452519;-2047077,31635469;-1971588,72730514;-1964236,52139169;-5857124,48799544;-1956317,11597687;-1948974,15637497;-1915727,65272587;-1911024,6444097;-1905525,99007392;-1899596,14888082;-1859280,47058307;-1828759,97404251;-1812454,50743497;-5672527,29557293;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-765797,15;-396465,2;;-1142865,43;-1221796,44;-2582432,09;-4024520,28
2023;"I. Versicherungstechnische Rechnung";"10. Aufwendungen für Kapitalanlagen";"a)";"Aufwendungen für die Verwaltung von KA, Zinsen und sonstige Aufwendungen";-353234,16;-377408,12;-356364,58;-392032,59;-713746,84;-730815,95;-802070,64;-949980,26;-994565,05;-1167702,66;-1139466,16;-1344640,89;-1430297,03;-1428956,07;-1102538,24;-1076159,03961134;-1074972,78961134;-1365808,78961134;-1365808,78961134;-1194021,26370445;-1203450,5319348;-1207732,53397545;-1211197,85380542;-1206871,73225764;-1202414,77132949;-1197276,63379433;-1194495,36591467;-1187152,40631277;-1182370,88966438;-1177667,88134821;-1172169,22701243;-1166239,38581933;-1159132,8590224;-1147589,02048232;-1131283,55387478;-1131283,55387478;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-743622,06;-383265,31;;-1106346,39;-256856,86;-513573,32;-795815,4
2023;"I. Versicherungstechnische Rechnung";"10. Aufwendungen für Kapitalanlagen";"b)";"Abschreibungen auf Kapitalanlagen";-637877,48;-1280450,94;0;-383051,11;-2651968,25;-726138,57;-2586825;-519244,49;-519404,05;-114610,81;-33652,63;-63416,11;-73307,6;-116760,99;-2192889,53;-2859866,83927891;-1900298,28350443;-1104451,95645927;-1385376,86699453;-906483,067432849;-878018,08043214;-854856,120549746;-835879,462549273;-764716,995047501;-761821,750062201;-4659847,85420111;-761821,750062201;-761821,750062201;-733356,763061492;-733356,763061492;-733356,763061492;-733356,763061492;-700147,611560665;-681170,953560192;-681170,953560192;-4541243,74169815;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13131,21;-4156,01;;-18276,2;-964939,58;-2068190,87;-1595855,69
2023;"I. Versicherungstechnische Rechnung";"10. Aufwendungen für Kapitalanlagen";"c)";"Verluste aus dem Abgang von Kapitalanlagen";-12700;-5250;0;-615,78;0;0;0;0;-189632,74;0;0;-7959,71;-3208169,27;-20936,78;-1359092,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9043,88;-9043,88;;-18242,84;0;-667,9;-1632849,19
2023;"I. Versicherungstechnische Rechnung";"11. Nicht realisierte Verluste aus Kapitalanlangen";;;-1173085,37;0;0;-317552,03;-2563,57;-1277;-1535,09;-3057,53;-1701,08;-1893,02;-888046,59;-8398,04;-473017,7;-124979,62;-2308888,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-114957,45;-95396,24;;-111696,56;0;-10994,71;-81426,81
2023;"I. Versicherungstechnische Rechnung";"12. Sonstige versicherungst. Aufw. für eigene Rechnung";;;-658148,73;-668412,55;-744595,79;-807264,16;-881007,08;-1270960,36;-1158835,9;-718743,31;-2746854,87;-116493,88;-125906,49;-178641,31;-224632,73;-210343,56;-197877,33;-17756,6981582834;-8803,14667869718;-7633,68993280159;-7676,97842308188;-7892,74691666364;-12974,1052215434;-12402,1610455454;-11785,340465452;-11459,4730244366;-11321,9849315122;-11148,859127347;-11107,3646708597;-11135,8654147783;-11218,7134735979;-11344,5948667275;-11489,3575811562;-11677,093131973;-11896,9425339008;-12128,6169700627;-12368,2615467309;-12612,6607101546;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-99460,51;-80856,33;;-123261,35;-40888,45;-60157,41;-73952,8
2023;"I. Versicherungstechnische Rechnung";"13. Sonstige versich. Ergebnis für eigene Rechnung";;;-610393,549999994;300619,610000002;623231,880000004;494856,580000003;1088105,28000001;783296,879999991;1415383,55999998;1296513,77999999;-514070,950000018;1260638,37;490547,139999995;132936,109999991;-288119,100000011;-2723441,77;1149900,61;900608,593571064;495930,34356705;477754,223567051;477754,22356706;827754,223567059;1427754,22356706;1427754,22356705;1427754,22356705;1698893,1857013;1804690,54026241;496601,039401826;1804690,54026241;2493158,69861009;2493158,69861009;2493158,69861009;2493158,69861009;2493158,69861008;2493158,69861009;2123627,59835507;2493158,69861009;1265488,62343023;-3050434,30709966;-3050434,30709966;-3050434,30709966;-3050434,30709966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174866,640000004;108989,19;;238921,090000001;-544414,280000001;871401,980000002;-7988259,39
2023;"II. Nicht versicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"II. Nicht versicherungstechnische Rechnung";"1. Sonstige Erträge";;;67745,23;1018445,48;337808,51;177045,15;8063,52;10512,96;11415,05;22518,86;9347,45;25284,94;10986,18;198196,87;91918,7;-928,46;39949,72;33442,38;33442,38;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51618,5;51735,5;51735,5;51735,5;51735,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3161,63;4068,35;;3544,86;14993,7;46800,74;0
2023;"II. Nicht versicherungstechnische Rechnung";"2. Sonstige Aufwendungen";;;-155917,68;-867092,85;-175502,45;-339731,26;-243600,86;-278127,72;-283382,24;-284678,08;-328616,13;-323508,7;-328064,46;-281132,98;-268425,21;-275629,77;-420527,33;-434050,973571057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-479372,723567057;-216,08;-216,08;-216,08;-216,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-153028,27;-100557,54;;-204965,95;-103707,67;-190480,22;0
2023;"II. Nicht versicherungstechnische Rechnung";"3. Ergebnis der normalen Geschäftstätigkeit";;;-698565,999999994;451972,240000002;785537,940000004;332170,470000003;852567,940000011;515682,119999991;1143416,36999998;1034354,55999999;-833339,630000018;962414,609999995;173468,859999995;49999,999999991;-464625,610000011;-3e+06;769323,000000002;500000,000000007;49999,9999999929;49999,9999999937;50000,000000003;400000,000000002;1000000,00000001;999999,999999994;999999,999999994;1271138,96213424;1376936,31669535;68846,8158347693;1376936,31669535;2065404,47504303;2065404,47504303;2065404,47504303;2065404,47504303;2065404,47504303;2065404,47504303;1695873,37478802;2065404,47504303;837734,399863176;-2998914,88709966;-2998914,88709966;-2998914,88709966;-2998914,88709966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000035;12500,0000000001;;37500,000000001;-633128,250000001;727722,500000002;-7988259,39
